player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0027662,C.Dunlap,5,25.62887573964497,10.650887573964498,14.792899408284024,30.8,3.0,Replacement,2.8885798971327943,FairlyPaid,0.6393198214457626
00-0036305,T.Gipson,5,23.89188595786429,1.4714514069199995,2.513257271412502,10.6,0.41,Replacement,2.814624080076361,FairlyPaid,-0.4090039687350016
00-0035944,Jo.Williams,5,22.742857142857144,0.31746031746031744,0.0,9.0,0.342,Replacement,2.7657018781575187,FairlyPaid,-0.4365275277049984
00-0027867,J.Pierre-Paul,5,21.511454219030522,7.001795332136446,12.567324955116696,20.8,0.396,Replacement,2.7132724336596246,FairlyPaid,-0.4146705838170598
00-0032107,A.Blackson,5,20.861129568106314,0.5102040816326531,12.799003322259136,0.0,1.3775,Replacement,2.6855835598300186,FairlyPaid,-0.01740039074276631
00-0031500,E.Obada,5,19.64512820512821,11.282051282051283,14.871794871794872,8.200000000000001,0.3024,Replacement,2.633809867616015,FairlyPaid,-0.45255595322282016
00-0039291,E.Watts,5,19.220779220779225,0.0,11.255411255411255,0.0,0.234,Replacement,2.615742360147764,FairlyPaid,-0.4802414154808759
00-0034657,M.Dickerson,5,19.036893203883494,0.0,16.50485436893204,3.0,1.45,Replacement,2.607913044876355,FairlyPaid,0.011944580217892152
00-0029585,C.Jones,5,18.569071618037135,3.3421750663129974,4.456233421750663,30.8,17.0,Replacement,2.587994604376126,OverPaid,6.305934903503948
00-0034424,M.Adams,5,18.309476773989502,0.0,5.110112266487252,0.0,1.2925,Replacement,2.576941834235188,FairlyPaid,-0.051804839455262416
00-0036705,S.Kamara,5,18.02197802197802,0.0,9.523809523809524,0.0,0.234,Replacement,2.564700999354791,FairlyPaid,-0.4802414154808759
00-0033912,J.Willis,5,15.21218045112782,7.518796992481203,12.030075187969924,10.6,0.3708,Replacement,2.4450682431376634,FairlyPaid,-0.4248704909647645
00-0036867,C.Rumph,5,13.913202614379086,8.49673202614379,13.071895424836603,6.8,1.1,Replacement,2.3897616614510007,FairlyPaid,-0.1297207968335624
00-0031256,A.Barr,5,12.740112994350284,2.5423728813559325,20.056497175141246,9.0,0.3708,Run Defender,2.8077780271122807,FairlyPaid,-0.4248704909647645
00-0036237,L.Murchison,5,12.565517241379307,0.0,9.961685823754788,6.8,0.315,Replacement,2.3323812589059565,FairlyPaid,-0.4474559996489678
00-0034344,M.Davenport,5,9.933877551020409,3.877551020408163,11.020408163265307,12.600000000000001,2.5,Replacement,2.220333931086266,FairlyPaid,0.43694071137225604
00-0032215,D.Wilson,5,8.923794950267789,1.224177505738332,6.120887528691661,11.0,1.21,Replacement,2.17732764238112,FairlyPaid,-0.08519739261739101
00-0030946,K.Hyder,5,8.599266503667483,4.88997555012225,11.7359413202934,4.0,0.3708,Replacement,2.163510194127754,FairlyPaid,-0.4248704909647645
00-0027952,R.Quinn,5,7.207307692307693,3.8461538461538463,6.730769230769231,6.6,14.0,Replacement,2.1042447613181934,OverPaid,5.0916602430629085
00-0035541,M.Dogbe,5,6.0283687943262425,0.0,19.858156028368796,0.0,0.2898,Run Defender,2.4648588932914466,FairlyPaid,-0.4576559067966725
00-0035531,A.Bryant,5,5.0,3.8461538461538463,8.653846153846153,0.0,1.125,Replacement,2.010264217741122,FairlyPaid,-0.11960184132988712
00-0027862,T.Alualu,5,4.683161512027492,3.0927835051546393,6.872852233676976,2.0,1.165,Replacement,1.9967741848700533,FairlyPaid,-0.10341151252400657
00-0038423,J.Harris,5,2.6298701298701292,0.6493506493506493,1.6233766233766231,0.0,0.216,Replacement,1.9093511940066814,FairlyPaid,-0.48752706344352215
00-0034125,K.Vickers,5,2.608695652173913,0.0,8.695652173913043,0.0,1.055,Replacement,1.9084496482318056,FairlyPaid,-0.14793491674017806
00-0035306,D.Johnson,5,1.1019283746556476,0.0,3.3057851239669422,0.0,1.08,Replacement,1.844296015152557,FairlyPaid,-0.1378159612365027
00-0038514,T.Jones,5,1.0359712230215827,0.0,0.5755395683453237,0.0,0.234,Replacement,1.8414877573890533,FairlyPaid,-0.4802414154808759
00-0037551,M.Jones,5,0.6993006993006994,0.0,2.331002331002331,0.0,0.9725,Replacement,1.8271533358963314,FairlyPaid,-0.1813274699023066
00-0031130,C.Jones,5,0.0636604774535809,0.0,0.21220159151193632,0.0,0.355444,Replacement,1.8000896810298965,FairlyPaid,-0.43108595819334206
00-0034204,O.Adeniyi,5,0.0,,,0.0,1.1875,Replacement,1.7973792087670972,FairlyPaid,-0.09430445257069879
00-0037364,A.Mosby,5,0.0,,,4.0,0.234,Replacement,1.7973792087670972,FairlyPaid,-0.4802414154808759
00-0037046,D.Jeter,5,0.0,,,0.0,0.75,Replacement,1.7973792087670972,FairlyPaid,-0.27138617388501707
00-0034354,K.Turay,5,0.0,,,0.0,1.125,Replacement,1.7973792087670972,FairlyPaid,-0.11960184132988712
00-0035903,J.Gaziano,5,0.0,,,1.3333333333333333,1.17,Replacement,1.7973792087670972,FairlyPaid,-0.10138772142327156
00-0036291,M.Davidson,5,0.0,,,4.0,0.396,Replacement,1.7973792087670972,FairlyPaid,-0.4146705838170598
00-0036296,J.Zuniga,5,0.0,,,0.0,0.94,Replacement,1.7973792087670972,FairlyPaid,-0.19448211205708457
00-0035850,K.Cline,5,0.0,,,0.0,0.96,Replacement,1.7973792087670972,FairlyPaid,-0.18638694765414432
00-0036341,K.Kareem,5,0.0,,,0.0,0.315,Replacement,1.7973792087670972,FairlyPaid,-0.4474559996489678
00-0035754,J.Kongbo,5,0.0,,,0.0,0.705,Replacement,1.7973792087670972,FairlyPaid,-0.28960029379163266
00-0035654,C.Winovich,5,0.0,,,2.0,0.4215,Replacement,1.7973792087670972,FairlyPaid,-0.4043492492033109
00-0036447,D.Bada,5,0.0,,,0.0,0.795,Replacement,1.7973792087670972,FairlyPaid,-0.2531720539784015
00-0035507,K.Phillips,5,0.0,,,0.0,1.01,Replacement,1.7973792087670972,FairlyPaid,-0.16614903664679365
00-0036664,W.Bradley-King,5,0.0,,,0.0,1.005,Replacement,1.7973792087670972,FairlyPaid,-0.16817282774752876
00-0036666,S.Toney,5,0.0,,,7.0,1.0425,Replacement,1.7973792087670972,FairlyPaid,-0.1529943944920157
00-0034969,B.Banogu,5,0.0,,,0.0,1.08,Replacement,1.7973792087670972,FairlyPaid,-0.1378159612365027
00-0036788,J.Heflin,5,0.0,,,0.0,1.0625,Replacement,1.7973792087670972,FairlyPaid,-0.14489923008907543
