player_id,player_name,Tier,Final_agg_score,agg_PR_score,agg_RunD_score,Situational_score,apy,Role,Est_APY,Pay_flag,Tier_APY_Z
00-0035094,B.Mone,5,22.51851851851852,1.4814814814814816,31.11111111111111,0.0,0.965,Run Defender,2.9755177225901197,FairlyPaid,-0.3193670399705055
00-0032781,M.Ioannidis,5,22.302340093603746,3.74414976599064,24.336973478939157,7.0,5.9,Replacement,2.117070869048822,FairlyPaid,1.9074996534559976
00-0033940,J.Johnson,5,22.15255766061677,0.3672990843096126,3.6283641448647823,4.0,1.08,Replacement,2.1113208301785744,FairlyPaid,-0.26747450304162035
00-0031938,C.Davis,5,22.11007337644816,0.0,2.9742268489907473,0.0,1.255,Replacement,2.1096898893501175,FairlyPaid,-0.18850759901940403
00-0037262,T.Booker,5,21.43456310679612,2.912621359223301,26.21359223300971,5.8,3.674,Replacement,2.083757540473878,FairlyPaid,0.9030406342934045
00-0031346,J.Ellis,5,21.06949602122016,1.5915119363395225,26.525198938992045,4.0,1.165,Replacement,2.0697428800731346,FairlyPaid,-0.22911914965940097
00-0036920,M.Tuipulotu,5,20.96551724137931,3.4482758620689653,25.0,4.0,1.215,Balanced,3.0691160837208855,FairlyPaid,-0.20655717708162485
00-0029657,A.Hicks,5,20.021489841986455,4.514672686230249,22.573363431151243,6.6,8.0,Replacement,2.029510683635406,OverPaid,2.855102501722594
00-0038126,P.Winfrey,5,18.694736842105264,2.923976608187134,23.976608187134502,1.0,1.0175,Replacement,1.9785775991047458,FairlyPaid,-0.29567696876384053
00-0036649,Q.Bohanna,5,18.65660377358491,0.7547169811320755,24.150943396226417,4.0,0.435111,Replacement,1.9771136982863309,FairlyPaid,-0.5584738617158096
00-0035910,T.Smith,5,18.287613051516516,0.0,4.763000279976745,0.0,1.03,Replacement,1.9629484123289433,FairlyPaid,-0.2900364756193965
00-0036311,B.Roy,5,17.922408026755853,2.6755852842809364,22.74247491638796,0.0,1.055,Replacement,1.948928456543034,FairlyPaid,-0.2787554893305085
00-0027855,N.Suh,5,17.314285714285713,6.25,19.642857142857142,4.0,2.1875,Replacement,1.9255830824238152,FairlyPaid,0.2322731895561206
00-0037585,T.Horne,5,16.259740259740262,1.0389610389610389,22.857142857142858,0.0,1.075,Replacement,1.8850998479539498,FairlyPaid,-0.26973070029939805
00-0034318,H.Mondeaux,5,15.742971887550201,0.0,22.48995983935743,0.0,1.01,Replacement,1.8652614852851748,FairlyPaid,-0.299061264650507
00-0036507,M.Dwumfour,5,10.823529411764707,2.5210084033613445,11.76470588235294,4.0,1.03,Replacement,1.6764076598290862,FairlyPaid,-0.2900364756193965
